question,answer
"What is the price of Beans in Betnoti market of Mayurbhanja, Odisha?","Commodity: Beans
Variety: Other
State: Odisha
District: Mayurbhanja
Market: Betnoti
Arrival Date: 04/03/2019
Minimum Price: ₹2500
Maximum Price: ₹3000
Modal Price: ₹2800"
"What is the price of Bitter gourd in Betnoti market of Mayurbhanja, Odisha?","Commodity: Bitter gourd
Variety: Bitter Gourd
State: Odisha
District: Mayurbhanja
Market: Betnoti
Arrival Date: 04/03/2019
Minimum Price: ₹2500
Maximum Price: ₹3000
Modal Price: ₹2800"
"What is the price of Brinjal in Betnoti market of Mayurbhanja, Odisha?","Commodity: Brinjal
Variety: Other
State: Odisha
District: Mayurbhanja
Market: Betnoti
Arrival Date: 04/03/2019
Minimum Price: ₹600
Maximum Price: ₹1000
Modal Price: ₹700"
"What is the price of Cabbage in Betnoti market of Mayurbhanja, Odisha?","Commodity: Cabbage
Variety: Cabbage
State: Odisha
District: Mayurbhanja
Market: Betnoti
Arrival Date: 04/03/2019
Minimum Price: ₹500
Maximum Price: ₹700
Modal Price: ₹600"
"What is the price of Cauliflower in Betnoti market of Mayurbhanja, Odisha?","Commodity: Cauliflower
Variety: Cauliflower
State: Odisha
District: Mayurbhanja
Market: Betnoti
Arrival Date: 04/03/2019
Minimum Price: ₹1400
Maximum Price: ₹1600
Modal Price: ₹1500"
"What is the price of Cucumbar(Kheera) in Betnoti market of Mayurbhanja, Odisha?","Commodity: Cucumbar(Kheera)
Variety: Cucumbar
State: Odisha
District: Mayurbhanja
Market: Betnoti
Arrival Date: 04/03/2019
Minimum Price: ₹3000
Maximum Price: ₹4000
Modal Price: ₹3500"
"What is the price of Leafy Vegetable in Betnoti market of Mayurbhanja, Odisha?","Commodity: Leafy Vegetable
Variety: Other
State: Odisha
District: Mayurbhanja
Market: Betnoti
Arrival Date: 04/03/2019
Minimum Price: ₹1400
Maximum Price: ₹1600
Modal Price: ₹1500"
"What is the price of Onion in Betnoti market of Mayurbhanja, Odisha?","Commodity: Onion
Variety: Other
State: Odisha
District: Mayurbhanja
Market: Betnoti
Arrival Date: 04/03/2019
Minimum Price: ₹1300
Maximum Price: ₹1500
Modal Price: ₹1400"
"What is the price of Potato in Betnoti market of Mayurbhanja, Odisha?","Commodity: Potato
Variety: Potato
State: Odisha
District: Mayurbhanja
Market: Betnoti
Arrival Date: 04/03/2019
Minimum Price: ₹500
Maximum Price: ₹700
Modal Price: ₹600"
"What is the price of Rice in Betnoti market of Mayurbhanja, Odisha?","Commodity: Rice
Variety: Sanna Bhatta
State: Odisha
District: Mayurbhanja
Market: Betnoti
Arrival Date: 04/03/2019
Minimum Price: ₹2000
Maximum Price: ₹2500
Modal Price: ₹2200"
"What is the price of Tomato in Betnoti market of Mayurbhanja, Odisha?","Commodity: Tomato
Variety: Tomato
State: Odisha
District: Mayurbhanja
Market: Betnoti
Arrival Date: 04/03/2019
Minimum Price: ₹700
Maximum Price: ₹1000
Modal Price: ₹800"
"What is the price of Bhindi(Ladies Finger) in Saraskana market of Mayurbhanja, Odisha?","Commodity: Bhindi(Ladies Finger)
Variety: Bhindi
State: Odisha
District: Mayurbhanja
Market: Saraskana
Arrival Date: 04/03/2019
Minimum Price: ₹6000
Maximum Price: ₹7000
Modal Price: ₹6500"
"What is the price of Bitter gourd in Saraskana market of Mayurbhanja, Odisha?","Commodity: Bitter gourd
Variety: Bitter Gourd
State: Odisha
District: Mayurbhanja
Market: Saraskana
Arrival Date: 04/03/2019
Minimum Price: ₹7000
Maximum Price: ₹8000
Modal Price: ₹7500"
"What is the price of Brinjal in Saraskana market of Mayurbhanja, Odisha?","Commodity: Brinjal
Variety: Brinjal
State: Odisha
District: Mayurbhanja
Market: Saraskana
Arrival Date: 04/03/2019
Minimum Price: ₹1200
Maximum Price: ₹1500
Modal Price: ₹1400"
"What is the price of Cabbage in Saraskana market of Mayurbhanja, Odisha?","Commodity: Cabbage
Variety: Cabbage
State: Odisha
District: Mayurbhanja
Market: Saraskana
Arrival Date: 04/03/2019
Minimum Price: ₹600
Maximum Price: ₹800
Modal Price: ₹700"
"What is the price of Cauliflower in Saraskana market of Mayurbhanja, Odisha?","Commodity: Cauliflower
Variety: Cauliflower
State: Odisha
District: Mayurbhanja
Market: Saraskana
Arrival Date: 04/03/2019
Minimum Price: ₹700
Maximum Price: ₹1000
Modal Price: ₹800"
"What is the price of Pumpkin in Saraskana market of Mayurbhanja, Odisha?","Commodity: Pumpkin
Variety: Pumpkin
State: Odisha
District: Mayurbhanja
Market: Saraskana
Arrival Date: 04/03/2019
Minimum Price: ₹1000
Maximum Price: ₹1200
Modal Price: ₹1100"
"What is the price of Tomato in Saraskana market of Mayurbhanja, Odisha?","Commodity: Tomato
Variety: Tomato
State: Odisha
District: Mayurbhanja
Market: Saraskana
Arrival Date: 04/03/2019
Minimum Price: ₹700
Maximum Price: ₹1000
Modal Price: ₹800"
"What is the price of Broken Rice in Nawarangpur market of Nowarangpur, Odisha?","Commodity: Broken Rice
Variety: Broken Rice
State: Odisha
District: Nowarangpur
Market: Nawarangpur
Arrival Date: 04/03/2019
Minimum Price: ₹1200
Maximum Price: ₹1200
Modal Price: ₹1200"
"What is the price of Gur(Jaggery) in Nawarangpur market of Nowarangpur, Odisha?","Commodity: Gur(Jaggery)
Variety: NO 2
State: Odisha
District: Nowarangpur
Market: Nawarangpur
Arrival Date: 04/03/2019
Minimum Price: ₹2000
Maximum Price: ₹2000
Modal Price: ₹2000"
"What is the price of Maize in Nawarangpur market of Nowarangpur, Odisha?","Commodity: Maize
Variety: Hybrid/Local
State: Odisha
District: Nowarangpur
Market: Nawarangpur
Arrival Date: 04/03/2019
Minimum Price: ₹1400
Maximum Price: ₹1550
Modal Price: ₹1400"
"What is the price of Banana - Green in Bonai market of Sundergarh, Odisha?","Commodity: Banana - Green
Variety: Other
State: Odisha
District: Sundergarh
Market: Bonai
Arrival Date: 04/03/2019
Minimum Price: ₹4000
Maximum Price: ₹4000
Modal Price: ₹4000"
"What is the price of Bhindi(Ladies Finger) in Bonai market of Sundergarh, Odisha?","Commodity: Bhindi(Ladies Finger)
Variety: Other
State: Odisha
District: Sundergarh
Market: Bonai
Arrival Date: 04/03/2019
Minimum Price: ₹4000
Maximum Price: ₹4000
Modal Price: ₹4000"
"What is the price of Black Gram (Urd Beans)(Whole) in Bonai market of Sundergarh, Odisha?","Commodity: Black Gram (Urd Beans)(Whole)
Variety: Local
State: Odisha
District: Sundergarh
Market: Bonai
Arrival Date: 04/03/2019
Minimum Price: ₹5600
Maximum Price: ₹9000
Modal Price: ₹9000"
"What is the price of Black Gram (Urd Beans)(Whole) in Bonai market of Sundergarh, Odisha?","Commodity: Black Gram (Urd Beans)(Whole)
Variety: Other
State: Odisha
District: Sundergarh
Market: Bonai
Arrival Date: 04/03/2019
Minimum Price: ₹5600
Maximum Price: ₹9000
Modal Price: ₹9000"
"What is the price of Brinjal in Bonai market of Sundergarh, Odisha?","Commodity: Brinjal
Variety: Other
State: Odisha
District: Sundergarh
Market: Bonai
Arrival Date: 04/03/2019
Minimum Price: ₹2000
Maximum Price: ₹2000
Modal Price: ₹2000"
"What is the price of Cabbage in Bonai market of Sundergarh, Odisha?","Commodity: Cabbage
Variety: Other
State: Odisha
District: Sundergarh
Market: Bonai
Arrival Date: 04/03/2019
Minimum Price: ₹1000
Maximum Price: ₹1000
Modal Price: ₹1000"
"What is the price of Capsicum in Bonai market of Sundergarh, Odisha?","Commodity: Capsicum
Variety: Other
State: Odisha
District: Sundergarh
Market: Bonai
Arrival Date: 04/03/2019
Minimum Price: ₹4000
Maximum Price: ₹4000
Modal Price: ₹4000"
"What is the price of Carrot in Bonai market of Sundergarh, Odisha?","Commodity: Carrot
Variety: Other
State: Odisha
District: Sundergarh
Market: Bonai
Arrival Date: 04/03/2019
Minimum Price: ₹1000
Maximum Price: ₹2000
Modal Price: ₹1000"
"What is the price of Cauliflower in Bonai market of Sundergarh, Odisha?","Commodity: Cauliflower
Variety: Other
State: Odisha
District: Sundergarh
Market: Bonai
Arrival Date: 04/03/2019
Minimum Price: ₹1000
Maximum Price: ₹1000
Modal Price: ₹1000"
"What is the price of Cucumbar(Kheera) in Bonai market of Sundergarh, Odisha?","Commodity: Cucumbar(Kheera)
Variety: Other
State: Odisha
District: Sundergarh
Market: Bonai
Arrival Date: 04/03/2019
Minimum Price: ₹4000
Maximum Price: ₹4000
Modal Price: ₹4000"
"What is the price of French Beans (Frasbean) in Bonai market of Sundergarh, Odisha?","Commodity: French Beans (Frasbean)
Variety: Other
State: Odisha
District: Sundergarh
Market: Bonai
Arrival Date: 04/03/2019
Minimum Price: ₹4000
Maximum Price: ₹4000
Modal Price: ₹4000"
"What is the price of Onion in Bonai market of Sundergarh, Odisha?","Commodity: Onion
Variety: Onion
State: Odisha
District: Sundergarh
Market: Bonai
Arrival Date: 04/03/2019
Minimum Price: ₹1500
Maximum Price: ₹1500
Modal Price: ₹1500"
"What is the price of Onion in Bonai market of Sundergarh, Odisha?","Commodity: Onion
Variety: Other
State: Odisha
District: Sundergarh
Market: Bonai
Arrival Date: 04/03/2019
Minimum Price: ₹1500
Maximum Price: ₹1500
Modal Price: ₹1500"
"What is the price of Orange in Bonai market of Sundergarh, Odisha?","Commodity: Orange
Variety: Other
State: Odisha
District: Sundergarh
Market: Bonai
Arrival Date: 04/03/2019
Minimum Price: ₹8000
Maximum Price: ₹8000
Modal Price: ₹8000"
"What is the price of Orange in Bonai market of Sundergarh, Odisha?","Commodity: Orange
Variety: Other
State: Odisha
District: Sundergarh
Market: Bonai
Arrival Date: 04/03/2019
Minimum Price: ₹8000
Maximum Price: ₹8000
Modal Price: ₹8000"
"What is the price of Orange in Bonai market of Sundergarh, Odisha?","Commodity: Orange
Variety: Other
State: Odisha
District: Sundergarh
Market: Bonai
Arrival Date: 04/03/2019
Minimum Price: ₹8000
Maximum Price: ₹8000
Modal Price: ₹8000"
"What is the price of Paddy(Dhan)(Common) in Bonai market of Sundergarh, Odisha?","Commodity: Paddy(Dhan)(Common)
Variety: Other
State: Odisha
District: Sundergarh
Market: Bonai
Arrival Date: 04/03/2019
Minimum Price: ₹1750
Maximum Price: ₹1790
Modal Price: ₹1790"
"What is the price of Potato in Bonai market of Sundergarh, Odisha?","Commodity: Potato
Variety: Other
State: Odisha
District: Sundergarh
Market: Bonai
Arrival Date: 04/03/2019
Minimum Price: ₹1000
Maximum Price: ₹1000
Modal Price: ₹1000"
"What is the price of Rice in Bonai market of Sundergarh, Odisha?","Commodity: Rice
Variety: Other
State: Odisha
District: Sundergarh
Market: Bonai
Arrival Date: 04/03/2019
Minimum Price: ₹3000
Maximum Price: ₹3000
Modal Price: ₹3000"
"What is the price of Sugar in Bonai market of Sundergarh, Odisha?","Commodity: Sugar
Variety: Other
State: Odisha
District: Sundergarh
Market: Bonai
Arrival Date: 04/03/2019
Minimum Price: ₹4000
Maximum Price: ₹4000
Modal Price: ₹4000"
"What is the price of Tomato in Bonai market of Sundergarh, Odisha?","Commodity: Tomato
Variety: Other
State: Odisha
District: Sundergarh
Market: Bonai
Arrival Date: 04/03/2019
Minimum Price: ₹1000
Maximum Price: ₹1500
Modal Price: ₹1000"
"What is the price of Wheat in Bonai market of Sundergarh, Odisha?","Commodity: Wheat
Variety: Other
State: Odisha
District: Sundergarh
Market: Bonai
Arrival Date: 04/03/2019
Minimum Price: ₹1735
Maximum Price: ₹3000
Modal Price: ₹3000"
"What is the price of Wheat Atta in Bonai market of Sundergarh, Odisha?","Commodity: Wheat Atta
Variety: Wheat Atta
State: Odisha
District: Sundergarh
Market: Bonai
Arrival Date: 04/03/2019
Minimum Price: ₹3500
Maximum Price: ₹3500
Modal Price: ₹3500"
"What is the price of Brinjal in Panposh market of Sundergarh, Odisha?","Commodity: Brinjal
Variety: Other
State: Odisha
District: Sundergarh
Market: Panposh
Arrival Date: 04/03/2019
Minimum Price: ₹400
Maximum Price: ₹700
Modal Price: ₹600"
"What is the price of Cabbage in Panposh market of Sundergarh, Odisha?","Commodity: Cabbage
Variety: Other
State: Odisha
District: Sundergarh
Market: Panposh
Arrival Date: 04/03/2019
Minimum Price: ₹600
Maximum Price: ₹900
Modal Price: ₹800"
"What is the price of Cauliflower in Panposh market of Sundergarh, Odisha?","Commodity: Cauliflower
Variety: Other
State: Odisha
District: Sundergarh
Market: Panposh
Arrival Date: 04/03/2019
Minimum Price: ₹700
Maximum Price: ₹1000
Modal Price: ₹900"
"What is the price of Tomato in Panposh market of Sundergarh, Odisha?","Commodity: Tomato
Variety: Other
State: Odisha
District: Sundergarh
Market: Panposh
Arrival Date: 04/03/2019
Minimum Price: ₹600
Maximum Price: ₹1000
Modal Price: ₹900"
"What is the price of Copra in Karaikal market of Karaikal, Pondicherry?","Commodity: Copra
Variety: Copra
State: Pondicherry
District: Karaikal
Market: Karaikal
Arrival Date: 04/03/2019
Minimum Price: ₹9000
Maximum Price: ₹9000
Modal Price: ₹9000"
"What is the price of Paddy(Dhan)(Common) in Karaikal market of Karaikal, Pondicherry?","Commodity: Paddy(Dhan)(Common)
Variety: B P T
State: Pondicherry
District: Karaikal
Market: Karaikal
Arrival Date: 04/03/2019
Minimum Price: ₹1833
Maximum Price: ₹1833
Modal Price: ₹1833"
"What is the price of Paddy(Dhan)(Common) in Karaikal market of Karaikal, Pondicherry?","Commodity: Paddy(Dhan)(Common)
Variety: Fine
State: Pondicherry
District: Karaikal
Market: Karaikal
Arrival Date: 04/03/2019
Minimum Price: ₹1583
Maximum Price: ₹1750
Modal Price: ₹1667"
"What is the price of Paddy(Dhan)(Common) in Karaikal market of Karaikal, Pondicherry?","Commodity: Paddy(Dhan)(Common)
Variety: Other
State: Pondicherry
District: Karaikal
Market: Karaikal
Arrival Date: 04/03/2019
Minimum Price: ₹1583
Maximum Price: ₹1583
Modal Price: ₹1583"
"What is the price of Paddy(Dhan)(Common) in Karaikal market of Karaikal, Pondicherry?","Commodity: Paddy(Dhan)(Common)
Variety: Pommani
State: Pondicherry
District: Karaikal
Market: Karaikal
Arrival Date: 04/03/2019
Minimum Price: ₹1583
Maximum Price: ₹1583
Modal Price: ₹1583"
"What is the price of Paddy(Dhan)(Common) in Karaikal market of Karaikal, Pondicherry?","Commodity: Paddy(Dhan)(Common)
Variety: White Ponni
State: Pondicherry
District: Karaikal
Market: Karaikal
Arrival Date: 04/03/2019
Minimum Price: ₹1833
Maximum Price: ₹1833
Modal Price: ₹1833"
"What is the price of Sesamum(Sesame,Gingelly,Til) in Karaikal market of Karaikal, Pondicherry?","Commodity: Sesamum(Sesame,Gingelly,Til)
Variety: Sesame
State: Pondicherry
District: Karaikal
Market: Karaikal
Arrival Date: 04/03/2019
Minimum Price: ₹10000
Maximum Price: ₹10000
Modal Price: ₹10000"
"What is the price of Carrot in Chogawan market of Amritsar, Punjab?","Commodity: Carrot
Variety: Carrot
State: Punjab
District: Amritsar
Market: Chogawan
Arrival Date: 04/03/2019
Minimum Price: ₹700
Maximum Price: ₹900
Modal Price: ₹800"
"What is the price of Cauliflower in Chogawan market of Amritsar, Punjab?","Commodity: Cauliflower
Variety: Cauliflower
State: Punjab
District: Amritsar
Market: Chogawan
Arrival Date: 04/03/2019
Minimum Price: ₹800
Maximum Price: ₹1000
Modal Price: ₹900"
"What is the price of Peas cod in Chogawan market of Amritsar, Punjab?","Commodity: Peas cod
Variety: Peas cod
State: Punjab
District: Amritsar
Market: Chogawan
Arrival Date: 04/03/2019
Minimum Price: ₹700
Maximum Price: ₹900
Modal Price: ₹800"
"What is the price of Carrot in Mehta market of Amritsar, Punjab?","Commodity: Carrot
Variety: Carrot
State: Punjab
District: Amritsar
Market: Mehta
Arrival Date: 04/03/2019
Minimum Price: ₹700
Maximum Price: ₹820
Modal Price: ₹800"
"What is the price of Carrot in Dhanaula market of Barnala, Punjab?","Commodity: Carrot
Variety: Carrot
State: Punjab
District: Barnala
Market: Dhanaula
Arrival Date: 04/03/2019
Minimum Price: ₹400
Maximum Price: ₹550
Modal Price: ₹500"
"What is the price of Cauliflower in Dhanaula market of Barnala, Punjab?","Commodity: Cauliflower
Variety: Cauliflower
State: Punjab
District: Barnala
Market: Dhanaula
Arrival Date: 04/03/2019
Minimum Price: ₹450
Maximum Price: ₹650
Modal Price: ₹500"
"What is the price of Peas Wet in Dhanaula market of Barnala, Punjab?","Commodity: Peas Wet
Variety: Peas Wet
State: Punjab
District: Barnala
Market: Dhanaula
Arrival Date: 04/03/2019
Minimum Price: ₹1400
Maximum Price: ₹1600
Modal Price: ₹1500"
"What is the price of Raddish in Dhanaula market of Barnala, Punjab?","Commodity: Raddish
Variety: Raddish
State: Punjab
District: Barnala
Market: Dhanaula
Arrival Date: 04/03/2019
Minimum Price: ₹200
Maximum Price: ₹350
Modal Price: ₹300"
"What is the price of Onion in Bhucho market of Bhatinda, Punjab?","Commodity: Onion
Variety: Other
State: Punjab
District: Bhatinda
Market: Bhucho
Arrival Date: 04/03/2019
Minimum Price: ₹1400
Maximum Price: ₹1600
Modal Price: ₹1500"
"What is the price of Potato in Bhucho market of Bhatinda, Punjab?","Commodity: Potato
Variety: Other
State: Punjab
District: Bhatinda
Market: Bhucho
Arrival Date: 04/03/2019
Minimum Price: ₹400
Maximum Price: ₹500
Modal Price: ₹450"
"What is the price of Cauliflower in Dera Baba Nanak market of Gurdaspur, Punjab?","Commodity: Cauliflower
Variety: Other
State: Punjab
District: Gurdaspur
Market: Dera Baba Nanak
Arrival Date: 04/03/2019
Minimum Price: ₹600
Maximum Price: ₹800
Modal Price: ₹700"
"What is the price of Peas cod in Dera Baba Nanak market of Gurdaspur, Punjab?","Commodity: Peas cod
Variety: Other
State: Punjab
District: Gurdaspur
Market: Dera Baba Nanak
Arrival Date: 04/03/2019
Minimum Price: ₹900
Maximum Price: ₹1100
Modal Price: ₹1000"
"What is the price of Turnip in Dera Baba Nanak market of Gurdaspur, Punjab?","Commodity: Turnip
Variety: Other
State: Punjab
District: Gurdaspur
Market: Dera Baba Nanak
Arrival Date: 04/03/2019
Minimum Price: ₹600
Maximum Price: ₹800
Modal Price: ₹700"
"What is the price of Brinjal in Dhariwal market of Gurdaspur, Punjab?","Commodity: Brinjal
Variety: Brinjal
State: Punjab
District: Gurdaspur
Market: Dhariwal
Arrival Date: 04/03/2019
Minimum Price: ₹600
Maximum Price: ₹800
Modal Price: ₹700"
"What is the price of Carrot in Dhariwal market of Gurdaspur, Punjab?","Commodity: Carrot
Variety: Carrot
State: Punjab
District: Gurdaspur
Market: Dhariwal
Arrival Date: 04/03/2019
Minimum Price: ₹600
Maximum Price: ₹700
Modal Price: ₹650"
"What is the price of Cauliflower in Dhariwal market of Gurdaspur, Punjab?","Commodity: Cauliflower
Variety: Cauliflower
State: Punjab
District: Gurdaspur
Market: Dhariwal
Arrival Date: 04/03/2019
Minimum Price: ₹500
Maximum Price: ₹700
Modal Price: ₹580"
"What is the price of Onion in Dhariwal market of Gurdaspur, Punjab?","Commodity: Onion
Variety: Other
State: Punjab
District: Gurdaspur
Market: Dhariwal
Arrival Date: 04/03/2019
Minimum Price: ₹700
Maximum Price: ₹1000
Modal Price: ₹850"
"What is the price of Peas Wet in Dhariwal market of Gurdaspur, Punjab?","Commodity: Peas Wet
Variety: Peas Wet
State: Punjab
District: Gurdaspur
Market: Dhariwal
Arrival Date: 04/03/2019
Minimum Price: ₹500
Maximum Price: ₹800
Modal Price: ₹700"
"What is the price of Potato in Dhariwal market of Gurdaspur, Punjab?","Commodity: Potato
Variety: Other
State: Punjab
District: Gurdaspur
Market: Dhariwal
Arrival Date: 04/03/2019
Minimum Price: ₹300
Maximum Price: ₹450
Modal Price: ₹370"
"What is the price of Raddish in Dhariwal market of Gurdaspur, Punjab?","Commodity: Raddish
Variety: Raddish
State: Punjab
District: Gurdaspur
Market: Dhariwal
Arrival Date: 04/03/2019
Minimum Price: ₹300
Maximum Price: ₹500
Modal Price: ₹420"
"What is the price of Brinjal in Kalanaur market of Gurdaspur, Punjab?","Commodity: Brinjal
Variety: Other
State: Punjab
District: Gurdaspur
Market: Kalanaur
Arrival Date: 04/03/2019
Minimum Price: ₹1400
Maximum Price: ₹1550
Modal Price: ₹1450"
"What is the price of Capsicum in Kalanaur market of Gurdaspur, Punjab?","Commodity: Capsicum
Variety: Capsicum
State: Punjab
District: Gurdaspur
Market: Kalanaur
Arrival Date: 04/03/2019
Minimum Price: ₹1900
Maximum Price: ₹2150
Modal Price: ₹2050"
"What is the price of Green Chilli in Kalanaur market of Gurdaspur, Punjab?","Commodity: Green Chilli
Variety: Other
State: Punjab
District: Gurdaspur
Market: Kalanaur
Arrival Date: 04/03/2019
Minimum Price: ₹1300
Maximum Price: ₹1600
Modal Price: ₹1500"
"What is the price of Brinjal in Dasuya market of Hoshiarpur, Punjab?","Commodity: Brinjal
Variety: Other
State: Punjab
District: Hoshiarpur
Market: Dasuya
Arrival Date: 04/03/2019
Minimum Price: ₹1500
Maximum Price: ₹2000
Modal Price: ₹2000"
"What is the price of Cabbage in Dasuya market of Hoshiarpur, Punjab?","Commodity: Cabbage
Variety: Other
State: Punjab
District: Hoshiarpur
Market: Dasuya
Arrival Date: 04/03/2019
Minimum Price: ₹400
Maximum Price: ₹500
Modal Price: ₹500"
"What is the price of Capsicum in Dasuya market of Hoshiarpur, Punjab?","Commodity: Capsicum
Variety: Other
State: Punjab
District: Hoshiarpur
Market: Dasuya
Arrival Date: 04/03/2019
Minimum Price: ₹2500
Maximum Price: ₹3000
Modal Price: ₹3000"
"What is the price of Carrot in Dasuya market of Hoshiarpur, Punjab?","Commodity: Carrot
Variety: Other
State: Punjab
District: Hoshiarpur
Market: Dasuya
Arrival Date: 04/03/2019
Minimum Price: ₹500
Maximum Price: ₹700
Modal Price: ₹700"
"What is the price of Cauliflower in Dasuya market of Hoshiarpur, Punjab?","Commodity: Cauliflower
Variety: Other
State: Punjab
District: Hoshiarpur
Market: Dasuya
Arrival Date: 04/03/2019
Minimum Price: ₹600
Maximum Price: ₹800
Modal Price: ₹800"
"What is the price of Cucumbar(Kheera) in Dasuya market of Hoshiarpur, Punjab?","Commodity: Cucumbar(Kheera)
Variety: Other
State: Punjab
District: Hoshiarpur
Market: Dasuya
Arrival Date: 04/03/2019
Minimum Price: ₹2000
Maximum Price: ₹2500
Modal Price: ₹2500"
"What is the price of Field Pea in Dasuya market of Hoshiarpur, Punjab?","Commodity: Field Pea
Variety: Other
State: Punjab
District: Hoshiarpur
Market: Dasuya
Arrival Date: 04/03/2019
Minimum Price: ₹1000
Maximum Price: ₹1500
Modal Price: ₹1500"
"What is the price of Ginger(Green) in Dasuya market of Hoshiarpur, Punjab?","Commodity: Ginger(Green)
Variety: Other
State: Punjab
District: Hoshiarpur
Market: Dasuya
Arrival Date: 04/03/2019
Minimum Price: ₹7000
Maximum Price: ₹7500
Modal Price: ₹7500"
"What is the price of Grapes in Dasuya market of Hoshiarpur, Punjab?","Commodity: Grapes
Variety: Other
State: Punjab
District: Hoshiarpur
Market: Dasuya
Arrival Date: 04/03/2019
Minimum Price: ₹4500
Maximum Price: ₹5000
Modal Price: ₹5000"
"What is the price of Grapes in Dasuya market of Hoshiarpur, Punjab?","Commodity: Grapes
Variety: Other
State: Punjab
District: Hoshiarpur
Market: Dasuya
Arrival Date: 04/03/2019
Minimum Price: ₹2500
Maximum Price: ₹3000
Modal Price: ₹3000"
"What is the price of Green Chilli in Dasuya market of Hoshiarpur, Punjab?","Commodity: Green Chilli
Variety: Other
State: Punjab
District: Hoshiarpur
Market: Dasuya
Arrival Date: 04/03/2019
Minimum Price: ₹4500
Maximum Price: ₹5000
Modal Price: ₹5000"
"What is the price of Kinnow in Dasuya market of Hoshiarpur, Punjab?","Commodity: Kinnow
Variety: Other
State: Punjab
District: Hoshiarpur
Market: Dasuya
Arrival Date: 04/03/2019
Minimum Price: ₹1600
Maximum Price: ₹2000
Modal Price: ₹2000"
"What is the price of Kinnow in Dasuya market of Hoshiarpur, Punjab?","Commodity: Kinnow
Variety: Other
State: Punjab
District: Hoshiarpur
Market: Dasuya
Arrival Date: 04/03/2019
Minimum Price: ₹800
Maximum Price: ₹1200
Modal Price: ₹1200"
"What is the price of Kinnow in Dasuya market of Hoshiarpur, Punjab?","Commodity: Kinnow
Variety: Other
State: Punjab
District: Hoshiarpur
Market: Dasuya
Arrival Date: 04/03/2019
Minimum Price: ₹400
Maximum Price: ₹500
Modal Price: ₹500"
"What is the price of Onion in Dasuya market of Hoshiarpur, Punjab?","Commodity: Onion
Variety: Other
State: Punjab
District: Hoshiarpur
Market: Dasuya
Arrival Date: 04/03/2019
Minimum Price: ₹600
Maximum Price: ₹800
Modal Price: ₹800"
"What is the price of Papaya in Dasuya market of Hoshiarpur, Punjab?","Commodity: Papaya
Variety: Other
State: Punjab
District: Hoshiarpur
Market: Dasuya
Arrival Date: 04/03/2019
Minimum Price: ₹1200
Maximum Price: ₹1500
Modal Price: ₹1500"
"What is the price of Potato in Dasuya market of Hoshiarpur, Punjab?","Commodity: Potato
Variety: Other
State: Punjab
District: Hoshiarpur
Market: Dasuya
Arrival Date: 04/03/2019
Minimum Price: ₹450
Maximum Price: ₹500
Modal Price: ₹500"
"What is the price of Raddish in Dasuya market of Hoshiarpur, Punjab?","Commodity: Raddish
Variety: Other
State: Punjab
District: Hoshiarpur
Market: Dasuya
Arrival Date: 04/03/2019
Minimum Price: ₹500
Maximum Price: ₹600
Modal Price: ₹600"
"What is the price of Spinach in Dasuya market of Hoshiarpur, Punjab?","Commodity: Spinach
Variety: Other
State: Punjab
District: Hoshiarpur
Market: Dasuya
Arrival Date: 04/03/2019
Minimum Price: ₹500
Maximum Price: ₹700
Modal Price: ₹700"
"What is the price of Tomato in Dasuya market of Hoshiarpur, Punjab?","Commodity: Tomato
Variety: Other
State: Punjab
District: Hoshiarpur
Market: Dasuya
Arrival Date: 04/03/2019
Minimum Price: ₹1500
Maximum Price: ₹2000
Modal Price: ₹2000"
"What is the price of Amphophalus in Adampur market of Jalandhar, Punjab?","Commodity: Amphophalus
Variety: Other
State: Punjab
District: Jalandhar
Market: Adampur
Arrival Date: 04/03/2019
Minimum Price: ₹1800
Maximum Price: ₹2000
Modal Price: ₹2000"
"What is the price of Bhindi(Ladies Finger) in Adampur market of Jalandhar, Punjab?","Commodity: Bhindi(Ladies Finger)
Variety: Other
State: Punjab
District: Jalandhar
Market: Adampur
Arrival Date: 04/03/2019
Minimum Price: ₹4000
Maximum Price: ₹5000
Modal Price: ₹5000"
"What is the price of Brinjal in Adampur market of Jalandhar, Punjab?","Commodity: Brinjal
Variety: Other
State: Punjab
District: Jalandhar
Market: Adampur
Arrival Date: 04/03/2019
Minimum Price: ₹1500
Maximum Price: ₹2000
Modal Price: ₹2000"
"What is the price of Cabbage in Adampur market of Jalandhar, Punjab?","Commodity: Cabbage
Variety: Other
State: Punjab
District: Jalandhar
Market: Adampur
Arrival Date: 04/03/2019
Minimum Price: ₹300
Maximum Price: ₹400
Modal Price: ₹400"
"What is the price of Capsicum in Adampur market of Jalandhar, Punjab?","Commodity: Capsicum
Variety: Other
State: Punjab
District: Jalandhar
Market: Adampur
Arrival Date: 04/03/2019
Minimum Price: ₹3000
Maximum Price: ₹4000
Modal Price: ₹4000"
"What is the price of Carrot in Adampur market of Jalandhar, Punjab?","Commodity: Carrot
Variety: Other
State: Punjab
District: Jalandhar
Market: Adampur
Arrival Date: 04/03/2019
Minimum Price: ₹400
Maximum Price: ₹500
Modal Price: ₹500"
"What is the price of Cauliflower in Adampur market of Jalandhar, Punjab?","Commodity: Cauliflower
Variety: Other
State: Punjab
District: Jalandhar
Market: Adampur
Arrival Date: 04/03/2019
Minimum Price: ₹600
Maximum Price: ₹700
Modal Price: ₹700"
