question,answer
Which crop is suitable for soil and weather conditions?,"N: 44
P: 77
K: 21
temperature: 32.63918668
humidity: 61.3009051
ph: 7.326980454
rainfall: 61.83876146
label: blackgram
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 38
P: 62
K: 25
temperature: 32.7477393
humidity: 67.77954584
ph: 7.453975408
rainfall: 63.37784443
label: blackgram
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 32
P: 76
K: 15
temperature: 28.05153602
humidity: 63.49802189
ph: 7.604110177000001
rainfall: 43.35795377
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 13
P: 61
K: 22
temperature: 19.44084326
humidity: 63.27771461
ph: 7.728832424
rainfall: 46.83130119
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 38
P: 60
K: 20
temperature: 29.84823072
humidity: 60.63872613
ph: 7.491217102
rainfall: 46.80452595
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 11
P: 74
K: 17
temperature: 21.36383757
humidity: 69.92375891
ph: 6.633864582
rainfall: 46.6352865
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 37
P: 71
K: 16
temperature: 26.28663931
humidity: 68.51966729
ph: 7.324863481
rainfall: 46.13833007
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 29
P: 71
K: 18
temperature: 22.17499963
humidity: 62.13873825
ph: 6.410441476
rainfall: 53.46622584
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 2
P: 72
K: 18
temperature: 26.57597546
humidity: 60.97876599
ph: 7.836719564
rainfall: 50.89110726
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 6
P: 59
K: 21
temperature: 26.58972517
humidity: 66.14007674
ph: 6.139215944
rainfall: 50.90994463
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 13
P: 64
K: 20
temperature: 19.1345771
humidity: 62.57526895
ph: 6.590571088
rainfall: 36.46946971
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 8
P: 58
K: 17
temperature: 28.75273118
humidity: 69.15640149
ph: 7.286049977999999
rainfall: 35.15426171
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 6
P: 77
K: 20
temperature: 25.78746268
humidity: 60.2816298
ph: 6.058306161
rainfall: 49.14337177
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 2
P: 75
K: 22
temperature: 23.89271875
humidity: 61.78779413
ph: 6.658605362
rainfall: 52.55730112
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 3
P: 69
K: 23
temperature: 28.67408774
humidity: 63.18832976
ph: 7.299360767
rainfall: 42.96018627
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 27
P: 80
K: 24
temperature: 28.42062847
humidity: 61.77336343
ph: 7.815210661
rainfall: 49.02366803
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 39
P: 78
K: 15
temperature: 21.35499456
humidity: 62.60136323
ph: 5.925391795
rainfall: 41.78219834
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 40
P: 79
K: 17
temperature: 21.12695586
humidity: 63.18738532
ph: 6.403683619
rainfall: 38.71834464
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 37
P: 62
K: 22
temperature: 24.02037872
humidity: 61.62313345
ph: 7.397546271
rainfall: 49.78102578
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 31
P: 60
K: 24
temperature: 25.40474421
humidity: 65.8567539
ph: 7.722335992
rainfall: 51.92057267
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 22
P: 67
K: 22
temperature: 29.03017561
humidity: 64.49166566
ph: 7.475926645
rainfall: 54.93937710000001
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 3
P: 78
K: 18
temperature: 20.21368219
humidity: 68.65257685
ph: 6.887130053
rainfall: 50.89732989
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 4
P: 80
K: 16
temperature: 29.19585548
humidity: 68.01965728
ph: 7.441976825
rainfall: 44.93261911
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 13
P: 61
K: 24
temperature: 18.29783597
humidity: 69.6897615
ph: 7.629910252999999
rainfall: 49.39111479
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 12
P: 66
K: 20
temperature: 27.41434987
humidity: 63.41785982
ph: 7.336117221
rainfall: 44.43177543
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 4
P: 61
K: 21
temperature: 24.84063998
humidity: 60.09116626
ph: 6.75020529
rainfall: 48.77790371
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 9
P: 60
K: 21
temperature: 29.94413861
humidity: 67.31323084
ph: 7.52178027
rainfall: 40.37113729
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 18
P: 66
K: 22
temperature: 25.87990287
humidity: 67.55109024
ph: 6.347379185
rainfall: 47.89645224
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 32
P: 56
K: 18
temperature: 20.0467711
humidity: 65.84395319
ph: 7.135251532000001
rainfall: 46.05333124
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 6
P: 72
K: 15
temperature: 22.99451999
humidity: 66.70897237
ph: 7.670178119
rainfall: 54.49044154
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 15
P: 77
K: 20
temperature: 25.13163619
humidity: 66.92642362
ph: 7.399749291
rainfall: 49.04015558
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 0
P: 65
K: 24
temperature: 28.49584395
humidity: 62.44616219
ph: 7.841496029
rainfall: 53.14531023
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 30
P: 79
K: 22
temperature: 18.28766124
humidity: 69.48515056
ph: 6.254216611
rainfall: 48.60449438
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 3
P: 63
K: 16
temperature: 24.38041875
humidity: 61.18458224
ph: 6.868881707999999
rainfall: 53.13946695
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 2
P: 78
K: 23
temperature: 21.31852148
humidity: 66.43934593
ph: 7.320514721
rainfall: 45.42616802
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 10
P: 78
K: 18
temperature: 18.54141834
humidity: 62.70637578
ph: 6.296976913
rainfall: 44.07819743
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 14
P: 67
K: 25
temperature: 25.28710601
humidity: 60.85993533
ph: 7.241151936
rainfall: 49.37369982
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 39
P: 65
K: 23
temperature: 25.43459777
humidity: 69.12613376
ph: 7.685959305
rainfall: 41.02682925
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 19
P: 72
K: 15
temperature: 28.83600962
humidity: 69.76112921
ph: 6.890760124
rainfall: 44.08562546
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 18
P: 57
K: 21
temperature: 27.37659643
humidity: 63.93927841
ph: 6.155915975
rainfall: 49.47371773
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 31
P: 58
K: 15
temperature: 28.31886863
humidity: 60.19461399
ph: 6.167855382000001
rainfall: 45.36521251
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 28
P: 58
K: 25
temperature: 27.4818649
humidity: 62.04814951
ph: 6.861640036
rainfall: 37.81123974
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 5
P: 65
K: 19
temperature: 18.28072173
humidity: 68.10365387
ph: 6.978361689
rainfall: 48.80253285
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 16
P: 65
K: 19
temperature: 27.61204997
humidity: 69.29786244
ph: 7.043160241
rainfall: 42.72374404
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 34
P: 65
K: 19
temperature: 23.43974653
humidity: 63.22011726
ph: 5.94239222
rainfall: 45.40277297
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 14
P: 69
K: 19
temperature: 20.95628486
humidity: 63.68128841
ph: 7.239455147
rainfall: 52.39881209
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 22
P: 55
K: 16
temperature: 23.7937153
humidity: 68.03209183
ph: 6.516317561
rainfall: 49.73922097
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 24
P: 61
K: 17
temperature: 22.6371424
humidity: 65.44544859
ph: 6.233269045
rainfall: 38.30411077
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 2
P: 79
K: 15
temperature: 21.53577883
humidity: 65.47227704
ph: 7.505283615
rainfall: 35.75107592
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 26
P: 63
K: 17
temperature: 29.87854588
humidity: 65.73085206
ph: 6.950300686
rainfall: 44.95654782
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 27
P: 61
K: 15
temperature: 25.2653291
humidity: 67.10004577
ph: 6.958054839
rainfall: 48.33941188
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 24
P: 70
K: 16
temperature: 25.17885316
humidity: 68.93307305
ph: 6.54803469
rainfall: 35.03484812
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 13
P: 74
K: 25
temperature: 24.12192608
humidity: 61.09533545
ph: 6.461618577
rainfall: 44.23629285
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 6
P: 64
K: 23
temperature: 23.33565221
humidity: 67.40460704
ph: 7.065264073
rainfall: 36.18678721
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 12
P: 58
K: 23
temperature: 21.74600081
humidity: 63.39503184
ph: 6.765091462000001
rainfall: 50.43306085
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 32
P: 79
K: 22
temperature: 27.60195453
humidity: 63.46170674
ph: 5.91645379
rainfall: 54.37814199
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 6
P: 68
K: 18
temperature: 24.388717
humidity: 62.50453062
ph: 6.711341147000001
rainfall: 47.26052494
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 10
P: 79
K: 20
temperature: 24.98287462
humidity: 66.895409
ph: 6.379881442
rainfall: 38.21370568
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 38
P: 77
K: 22
temperature: 28.234829
humidity: 69.3159965
ph: 6.313284267999999
rainfall: 35.36831423
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 17
P: 74
K: 17
temperature: 26.03026959
humidity: 69.55863145
ph: 7.393210848
rainfall: 37.11395801
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 26
P: 68
K: 24
temperature: 28.04849594
humidity: 64.07691942
ph: 7.504930973
rainfall: 37.15824966
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 23
P: 75
K: 17
temperature: 24.87425505
humidity: 64.00213929
ph: 7.198076286
rainfall: 48.28137482
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 32
P: 78
K: 22
temperature: 23.97081395
humidity: 62.35557553
ph: 7.007037515
rainfall: 53.40906048
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 19
P: 79
K: 19
temperature: 20.06003985
humidity: 67.76252583
ph: 6.677262562
rainfall: 42.89509057
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 22
P: 60
K: 18
temperature: 19.59221047
humidity: 61.28633405
ph: 6.74398035
rainfall: 41.7704893
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 28
P: 69
K: 16
temperature: 29.77013109
humidity: 66.29327012
ph: 6.547361617999999
rainfall: 35.69674138
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 1
P: 67
K: 21
temperature: 27.52135365
humidity: 60.53657684
ph: 6.551577598
rainfall: 48.06491307
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 12
P: 67
K: 23
temperature: 25.62896213
humidity: 63.14909763
ph: 6.585020302999999
rainfall: 45.49683991
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 36
P: 67
K: 20
temperature: 20.39078312
humidity: 60.47528931
ph: 6.924042372000001
rainfall: 53.31508572
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 28
P: 70
K: 21
temperature: 25.39038396
humidity: 60.4989659
ph: 7.437373666
rainfall: 39.18374505
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 12
P: 71
K: 19
temperature: 24.91079638
humidity: 60.71367427
ph: 7.142611056000002
rainfall: 42.19740397
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 22
P: 68
K: 16
temperature: 27.70496805
humidity: 63.20915034
ph: 7.74672376
rainfall: 37.46160727
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 26
P: 66
K: 22
temperature: 18.06486101
humidity: 65.1034354
ph: 6.300479414
rainfall: 51.54922825
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 16
P: 65
K: 16
temperature: 18.13027797
humidity: 62.45851612
ph: 6.078724107
rainfall: 50.6128521
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 14
P: 59
K: 22
temperature: 23.82723528
humidity: 67.89815262
ph: 6.76660668
rainfall: 46.90725077
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 33
P: 59
K: 19
temperature: 23.19305333
humidity: 62.74710773
ph: 7.641024177
rainfall: 49.55213308
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 21
P: 63
K: 17
temperature: 25.08966129
humidity: 68.17543102
ph: 6.559681838
rainfall: 41.45486619
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 0
P: 69
K: 21
temperature: 25.86928193
humidity: 61.88321072
ph: 7.072923306
rainfall: 36.68284038
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 10
P: 75
K: 17
temperature: 18.43966037
humidity: 68.05394959
ph: 7.732194787999999
rainfall: 39.00992137
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 30
P: 61
K: 18
temperature: 27.14911056
humidity: 67.02664337
ph: 6.157782589
rainfall: 52.50812701
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 0
P: 74
K: 17
temperature: 23.33375853
humidity: 64.50515776
ph: 7.240988401
rainfall: 47.01510708
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 35
P: 74
K: 22
temperature: 26.7230014
humidity: 62.96841833
ph: 6.898905799
rainfall: 42.87274897
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 7
P: 63
K: 24
temperature: 19.55750776
humidity: 64.45268309
ph: 6.818681086000002
rainfall: 53.04669416
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 9
P: 56
K: 17
temperature: 26.13708256
humidity: 66.7729209
ph: 6.261937875
rainfall: 46.48280681
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 14
P: 74
K: 15
temperature: 27.99990346
humidity: 65.57653373
ph: 6.493036868
rainfall: 49.94043064
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 14
P: 76
K: 20
temperature: 29.05941162
humidity: 62.10652364
ph: 7.042474679
rainfall: 36.5011366
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 36
P: 65
K: 16
temperature: 25.71269843
humidity: 64.1123333
ph: 7.692013657
rainfall: 50.17067771
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 28
P: 67
K: 21
temperature: 21.79792649
humidity: 63.73086065
ph: 6.250994222999999
rainfall: 46.62370222
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 28
P: 79
K: 16
temperature: 24.70626432
humidity: 60.26854183
ph: 6.0521848810000005
rainfall: 53.12442925
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 40
P: 61
K: 22
temperature: 20.94981756
humidity: 65.8108757
ph: 7.002216044
rainfall: 44.23913012
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 10
P: 70
K: 19
temperature: 24.84918386
humidity: 68.98088448
ph: 7.272427638
rainfall: 41.61080544
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 12
P: 80
K: 19
temperature: 21.91041045
humidity: 65.21662467
ph: 5.962001484
rainfall: 36.10211371
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 37
P: 77
K: 20
temperature: 25.93381964
humidity: 68.70533022
ph: 7.080506001
rainfall: 51.02372773
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 0
P: 67
K: 22
temperature: 29.82112112
humidity: 69.4073209
ph: 6.5937983870000005
rainfall: 51.56461082
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 7
P: 73
K: 25
temperature: 27.52185591
humidity: 63.13215259
ph: 7.28805662
rainfall: 45.20841071
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 10
P: 56
K: 18
temperature: 27.99627907
humidity: 68.6428593
ph: 7.32710972
rainfall: 46.10585191
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 39
P: 70
K: 15
temperature: 20.76774783
humidity: 63.90164154
ph: 6.366355781
rainfall: 47.9271552
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 26
P: 56
K: 22
temperature: 23.05276444
humidity: 60.424786
ph: 7.011121216
rainfall: 52.60285259
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 9
P: 77
K: 17
temperature: 21.65845777
humidity: 63.58337146
ph: 6.280725549
rainfall: 38.07659414
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 4
P: 59
K: 19
temperature: 26.25070298
humidity: 67.62779652
ph: 7.621494566
rainfall: 40.8106299
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 34
P: 73
K: 15
temperature: 20.97195263
humidity: 63.83179889
ph: 7.630424082999999
rainfall: 53.10207889
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 33
P: 77
K: 15
temperature: 23.89736406
humidity: 66.32102048
ph: 7.802212437
rainfall: 40.74536757
label: lentil
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 2
P: 24
K: 38
temperature: 24.55981624
humidity: 91.63536236
ph: 5.922935513
rainfall: 111.9684622
label: pomegranate
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 6
P: 18
K: 37
temperature: 19.65690085
humidity: 89.93701023
ph: 5.937649577999999
rainfall: 108.0458926
label: pomegranate
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 8
P: 26
K: 36
temperature: 18.78359608
humidity: 87.4024767
ph: 6.804781106
rainfall: 102.5184759
label: pomegranate
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 37
P: 18
K: 39
temperature: 24.1469628
humidity: 94.5110662
ph: 6.424670614
rainfall: 110.2316633
label: pomegranate
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 0
P: 27
K: 38
temperature: 22.44581266
humidity: 89.90147027
ph: 6.7380162210000005
rainfall: 109.3905998
label: pomegranate
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 31
P: 25
K: 38
temperature: 24.96273236
humidity: 92.40501423
ph: 6.4973666770000005
rainfall: 109.4169192
label: pomegranate
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 21
P: 21
K: 38
temperature: 22.5526059
humidity: 89.32594859999998
ph: 6.327673765
rainfall: 104.8955643
label: pomegranate
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 6
P: 30
K: 40
temperature: 22.77035608
humidity: 91.45498527
ph: 6.36137446
rainfall: 106.9659201
label: pomegranate
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 25
P: 27
K: 41
temperature: 19.20090378
humidity: 94.27659596
ph: 6.9235093710000015
rainfall: 108.0423555
label: pomegranate
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 15
P: 11
K: 38
temperature: 23.12808226
humidity: 92.68328358
ph: 6.630646082999999
rainfall: 109.3930157
label: pomegranate
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 14
P: 5
K: 36
temperature: 24.92639065
humidity: 85.19098079
ph: 5.832525853
rainfall: 104.7693804
label: pomegranate
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 16
P: 10
K: 41
temperature: 24.77464458
humidity: 85.63608688
ph: 6.738993954
rainfall: 105.7595811
label: pomegranate
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 36
P: 7
K: 37
temperature: 19.8671184
humidity: 86.35590206
ph: 5.782435567
rainfall: 108.3168858
label: pomegranate
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 4
P: 20
K: 41
temperature: 24.26601316
humidity: 93.7974061
ph: 6.537042717
rainfall: 104.5375109
label: pomegranate
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 29
P: 22
K: 40
temperature: 23.62600218
humidity: 89.73266695
ph: 6.145104401
rainfall: 107.6836871
label: pomegranate
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 16
P: 15
K: 42
temperature: 19.67832052
humidity: 89.08935702
ph: 6.890784045
rainfall: 108.5468633
label: pomegranate
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 18
P: 27
K: 41
temperature: 22.36509395
humidity: 92.30882391
ph: 7.175344328
rainfall: 104.8216333
label: pomegranate
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 11
P: 18
K: 42
temperature: 21.57936934
humidity: 94.88267728
ph: 5.938528744
rainfall: 102.8593382
label: pomegranate
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 5
P: 15
K: 38
temperature: 18.26233221
humidity: 88.16779129
ph: 5.709380472
rainfall: 108.0756727
label: pomegranate
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 18
P: 23
K: 44
temperature: 23.71028128
humidity: 89.61794165
ph: 6.184400085
rainfall: 105.64999070000002
label: pomegranate
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 9
P: 8
K: 40
temperature: 22.48720144
humidity: 89.9224883
ph: 6.553509673
rainfall: 111.6631582
label: pomegranate
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 40
P: 27
K: 45
temperature: 21.66024980000001
humidity: 94.79397419
ph: 5.885638185
rainfall: 112.4349689
label: pomegranate
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 22
P: 23
K: 44
temperature: 20.13037175
humidity: 89.31505137
ph: 6.1438746910000015
rainfall: 107.3416913
label: pomegranate
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 9
P: 16
K: 39
temperature: 18.41164435
humidity: 91.11927248
ph: 6.101198974
rainfall: 105.1834976
label: pomegranate
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 12
P: 29
K: 40
temperature: 19.68291173
humidity: 89.75272999
ph: 6.594037135
rainfall: 111.2818551
label: pomegranate
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 0
P: 17
K: 42
temperature: 23.20242586
humidity: 91.19442671
ph: 6.8598408210000015
rainfall: 109.0946323
label: pomegranate
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 2
P: 21
K: 44
temperature: 18.92157197
humidity: 87.31290342
ph: 6.56893406
rainfall: 102.8013275
label: pomegranate
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 28
P: 6
K: 40
temperature: 22.10621387
humidity: 91.34039616
ph: 6.769855664
rainfall: 106.8704803
label: pomegranate
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 8
P: 23
K: 44
temperature: 18.47412402
humidity: 89.68919664
ph: 7.130837931
rainfall: 108.4758509
label: pomegranate
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 29
P: 16
K: 36
temperature: 19.81069447
humidity: 88.92944254
ph: 5.7403380020000006
rainfall: 102.860084
label: pomegranate
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 17
P: 18
K: 43
temperature: 24.4880844
humidity: 90.83687246
ph: 5.843005428
rainfall: 103.1969341
label: pomegranate
source_file: Crop_recommendation.csv
"
Which crop is suitable for soil and weather conditions?,"N: 34
P: 21
K: 42
temperature: 18.75927679
humidity: 89.93457597
ph: 6.648687273999999
rainfall: 111.0196744
label: pomegranate
source_file: Crop_recommendation.csv
"
